date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
05/02/2015,26.3,22.8,30.4,0.3,,,,,,
06/02/2015,26.9,23,31.1,0,,,,,,
07/02/2015,27.2,22.6,31.9,,,,,,,
08/02/2015,27.1,23.2,31.5,,,,,,,
09/02/2015,26.4,20.1,32.1,0.3,,,,,,
10/02/2015,23.8,19.1,33.4,6.1,,,,,,
11/02/2015,24.9,17.9,,0,,,,,,
12/02/2015,26.9,21,,,,,,,,
13/02/2015,21.2,15,34.4,,,,,,,
14/02/2015,22.3,19.2,25.5,,,,,,,
15/02/2015,23.1,20.2,26.5,,,,,,,
16/02/2015,24.4,20.5,,,,,,,,
17/02/2015,25.7,21.8,,,,,,,,
18/02/2015,23.9,,30.8,,,,,,,
19/02/2015,19.9,15.5,,24.9,,,,,,
20/02/2015,18.6,11.9,24.4,0,,,,,,
21/02/2015,21.1,16.4,,3,,,,,,
22/02/2015,24.7,18.4,,0,,,,,,
23/02/2015,26.4,20,,,,,,,,
24/02/2015,28.2,23.6,,,,,,,,
25/02/2015,25.2,22.8,33.2,,,,,,,
26/02/2015,23.7,20.5,,0,,,,,,
27/02/2015,24,20.3,,3,,,,,,
28/02/2015,20.2,13.8,29.4,0,,,,,,
01/03/2015,22.4,20.2,25,,,,,,,
02/03/2015,22.9,17.4,,,,,,,,
03/03/2015,23.8,19.6,31.3,0,,,,,,
04/03/2015,23.8,20.6,,13,,,,,,
05/03/2015,23.6,18.6,28.5,0,,,,,,
06/03/2015,24.9,20.4,,,,,,,,
07/03/2015,25.2,19.8,29.8,,,,,,,
08/03/2015,25.2,20.5,29.8,,,,,,,
09/03/2015,25.7,20.9,30.1,,,,,,,
10/03/2015,26.4,23.1,,,,,,,,
11/03/2015,26.6,21.6,30.9,,,,,,,
12/03/2015,26.7,22,,,,,,,,
13/03/2015,26.8,21.9,31.5,,,,,,,
14/03/2015,24.9,21.7,31.3,,,,,,,
15/03/2015,22.1,17.4,27.6,,,,,,,
16/03/2015,24.5,20.4,,,,,,,,
17/03/2015,27.2,23,,,,,,,,
18/03/2015,26.8,22.2,32.9,,,,,,,
19/03/2015,25.7,20.7,31,,,,,,,
20/03/2015,25.9,20,,,,,,,,
21/03/2015,18.2,10.6,32.7,,,,,,,
22/03/2015,17.1,12,24,,,,,,,
23/03/2015,18.3,13.5,,,,,,,,
24/03/2015,19.4,13.5,,,,,,,,
25/03/2015,17.7,15,22.6,0.5,,,,,,
26/03/2015,16.7,10.5,,3,,,,,,
27/03/2015,17.3,10.2,22.3,0,,,,,,
28/03/2015,18.9,12,23.8,,,,,,,
29/03/2015,21.3,14.9,,,,,,,,
30/03/2015,22.9,16.2,28.6,,,,,,,
31/03/2015,21.3,14.2,28.8,,,,,,,
01/04/2015,21.8,16,27.8,,,,,,,
02/04/2015,23.8,16.2,,,,,,,,
03/04/2015,24.5,18.8,,,,,,,,
04/04/2015,22.8,19,31.8,5.1,,,,,,
05/04/2015,21.1,16.2,,0,,,,,,
06/04/2015,16,9.8,26,,,,,,,
07/04/2015,19,13.9,,,,,,,,
08/04/2015,20.4,15.9,,,,,,,,
09/04/2015,21,13.4,,,,,,,,
10/04/2015,23.5,16.6,,,,,,,,
11/04/2015,20.7,17.8,32.5,7.9,,,,,,
12/04/2015,20.3,17,,0,,,,,,
13/04/2015,23.9,18.4,,,,,,,,
14/04/2015,23.4,19,30.3,,,,,,,
15/04/2015,21.5,19.7,25.6,,,,,,,
16/04/2015,21.3,18,,0.3,,,,,,
17/04/2015,19.3,15.6,25.8,29,,,,,,
18/04/2015,18.3,10.8,,0,,,,,,
19/04/2015,21,14.8,,,,,,,,
20/04/2015,19.9,14,27.9,,,,,,,
21/04/2015,17.3,9.9,24.7,,,,,,,
22/04/2015,16.8,9.6,24.3,,,,,,,
23/04/2015,17.7,10.8,,,,,,,,
24/04/2015,19.5,13,,,,,,,,
25/04/2015,21.7,16.7,,,,,,,,
26/04/2015,21.9,15.9,28.5,,,,,,,
27/04/2015,20.3,16,27.5,,,,,,,
28/04/2015,19.7,17.8,25.9,,,,,,,
29/04/2015,16.9,,22.3,,,,,,,
30/04/2015,17.6,14.2,,27.9,,,,,,
01/05/2015,18.8,16.4,21.6,0,,,,,,
02/05/2015,18.2,15.5,,14,,,,,,
03/05/2015,12.8,,22,0,,,,,,
04/05/2015,13.1,5.8,,,,,,,,
05/05/2015,15.8,8.7,,,,,,,,
06/05/2015,13.7,9.9,23.2,,,,,,,
07/05/2015,11,6.7,16.7,,,,,,,
08/05/2015,14.3,9,,,,,,,,
09/05/2015,14.3,9.8,,,,,,,,
10/05/2015,16.6,11.8,21.5,7.9,,,,,,
11/05/2015,14.9,10.9,19.3,0,,,,,,
12/05/2015,16.9,12.6,20.1,,,,,,,
13/05/2015,16.9,14.2,20.9,,,,,,,
14/05/2015,17.7,13,,,,,,,,
15/05/2015,18.7,13.9,24.1,,,,,,,
16/05/2015,20.2,15.6,,,,,,,,
17/05/2015,21.1,17,25.9,,,,,,,
18/05/2015,21.9,19.2,25.3,,,,,,,
19/05/2015,21.4,18.2,26,,,,,,,
20/05/2015,21.8,18.6,,,,,,,,
21/05/2015,22.1,18.7,,,,,,,,
22/05/2015,22.6,19.2,27.5,,,,,,,
23/05/2015,20.1,,27.1,,,,,,,
24/05/2015,13.7,9.1,20.5,,,,,,,
25/05/2015,12.3,7,,,,,,,,
26/05/2015,12.1,8.8,19.7,0.5,,,,,,
27/05/2015,13.7,9.5,,8.9,,,,,,
28/05/2015,14.3,10,19,0,,,,,,
29/05/2015,14.4,11.1,17.6,,,,,,,
30/05/2015,13.4,9.2,,0,,,,,,
31/05/2015,13.9,10,,,,,,,,
01/06/2015,16.5,11.2,,,,,,,,
02/06/2015,16.9,12.4,,,,,,,,
03/06/2015,18.1,12.9,22.9,,,,,,,
04/06/2015,14.6,9.7,23.6,,,,,,,
05/06/2015,18.8,13.6,,,,,,,,
06/06/2015,20.4,19,24,0,,,,,,
07/06/2015,15.4,10.8,23.6,0,,,,,,
08/06/2015,12.8,8,22.2,,,,,,,
09/06/2015,15.2,10,18.9,,,,,,,
10/06/2015,11.7,7.8,15.9,0,,,,,,
11/06/2015,10.1,5.5,,,,,,,,
12/06/2015,9.5,4,,,,,,,,
13/06/2015,10.8,6,18,,,,,,,
14/06/2015,11.3,5.8,16.6,2,,,,,,
15/06/2015,9.9,3.5,17.2,0,,,,,,
16/06/2015,12.9,4.2,,,,,,,,
17/06/2015,12.4,7.4,20.6,,,,,,,
18/06/2015,7.2,2.2,16.8,,,,,,,
19/06/2015,6,1.4,12.3,,,,,,,
20/06/2015,10.1,5,,,,,,,,
21/06/2015,9.3,3.5,16.9,,,,,,,
22/06/2015,9.4,4.8,17.5,,,,,,,
23/06/2015,6.7,1.2,12.4,,,,,,,
24/06/2015,9.6,3.5,,,,,,,,
25/06/2015,14.9,7.5,,,,,,,,
26/06/2015,16.6,11.5,,,,,,,,
27/06/2015,16.6,13.6,20.5,0,,,,,,
28/06/2015,16.6,,19,34,,,,,,
29/06/2015,17.1,15.2,,31,,,,,,
30/06/2015,14.9,10,21,2,,,,,,
01/07/2015,10.6,7.5,19,0,,,,,,
02/07/2015,12.6,9.8,,,,,,,,
03/07/2015,10.8,9.2,15.5,0.3,,,,,,
04/07/2015,7.7,3,,0,,,,,,
05/07/2015,9.3,3.2,,0,,,,,,
06/07/2015,12.2,7,,,,,,,,
07/07/2015,9.9,5.9,17.9,,,,,,,
08/07/2015,10.2,6,17.7,,,,,,,
09/07/2015,13.4,7.1,17.4,,,,,,,
10/07/2015,14.2,11.4,17.6,,,,,,,
11/07/2015,13.2,11.7,17.3,,,,,,,
12/07/2015,14.4,12.4,,,,,,,,
13/07/2015,12,9.5,17.4,7.9,,,,,,
14/07/2015,9.6,5.6,,0,,,,,,
15/07/2015,7.9,1.7,16,,,,,,,
16/07/2015,10.3,3.8,16.1,,,,,,,
17/07/2015,10.9,4.7,,,,,,,,
18/07/2015,13.3,6.3,16.8,,,,,,,
19/07/2015,14.2,10.3,16.5,,,,,,,
20/07/2015,10.2,7,16.9,,,,,,,
21/07/2015,7.1,2.4,13.6,,,,,,,
22/07/2015,10.3,4,,,,,,,,
23/07/2015,9.6,5.8,17.5,,,,,,,
24/07/2015,10.4,5.5,,,,,,,,
25/07/2015,12.1,6.6,18.5,,,,,,,
26/07/2015,14.7,11.2,,,,,,,,
27/07/2015,16.1,12.4,,,,,,,,
28/07/2015,19.3,13,,,,,,,,
29/07/2015,16.9,13.7,27.2,,,,,,,
30/07/2015,15.3,13.3,17.8,,,,,,,
31/07/2015,17.1,15.1,19.1,49,,,,,,
01/08/2015,12.3,7.8,17.8,11.9,,,,,,
02/08/2015,15.4,11.4,,3,,,,,,
03/08/2015,15.1,10.5,,0,,,,,,
04/08/2015,12.6,8.9,20.9,,,,,,,
05/08/2015,15,12.4,,,,,,,,
06/08/2015,18.1,14.2,,85.1,,,,,,
07/08/2015,17.7,,20.5,40.9,,,,,,
08/08/2015,15.2,12.9,18.6,7.1,,,,,,
09/08/2015,17.8,13.5,20.1,3,,,,,,
10/08/2015,13.4,11,19.4,85.1,,,,,,
11/08/2015,12.4,10,,3,,,,,,
12/08/2015,11.4,10.3,15.8,0,,,,,,
13/08/2015,12.8,10.3,,13,,,,,,
14/08/2015,10.8,10,14.9,9.9,,,,,,
15/08/2015,11.9,7.5,,0.5,,,,,,
16/08/2015,11.6,7.1,17.9,0,,,,,,
17/08/2015,14.4,10.2,16.8,,,,,,,
18/08/2015,15.5,10.2,,,,,,,,
19/08/2015,12.2,9,22.6,,,,,,,
20/08/2015,11.8,8.6,,,,,,,,
21/08/2015,15.2,10.2,,,,,,,,
22/08/2015,17.1,14,,,,,,,,
23/08/2015,12.3,9.6,20.6,,,,,,,
24/08/2015,9.8,6.2,14.1,,,,,,,
25/08/2015,13.7,9.2,,,,,,,,
26/08/2015,17.6,12,,3,,,,,,
27/08/2015,16.3,11,22.8,0.3,,,,,,
28/08/2015,16.9,11.3,,0,,,,,,
29/08/2015,20.3,15.6,,,,,,,,
30/08/2015,19.1,13.4,26.2,,,,,,,
31/08/2015,19.5,16,24.6,,,,,,,
01/09/2015,10.3,6.2,25.1,,,,,,,
02/09/2015,12.2,8.7,,,,,,,,
03/09/2015,12.9,9.8,,,,,,,,
04/09/2015,13.5,7.5,,,,,,,,
05/09/2015,15.2,8.1,21.4,,,,,,,
06/09/2015,16.4,11.6,22.7,,,,,,,
07/09/2015,15.4,12,22.1,,,,,,,
08/09/2015,16.7,11.1,,0,,,,,,
09/09/2015,12.4,,23.3,,,,,,,
10/09/2015,9.8,5.4,,17,,,,,,
11/09/2015,8.4,3.4,16.3,0,,,,,,
12/09/2015,10.9,3.4,,,,,,,,
13/09/2015,15.1,9.4,,,,,,,,
14/09/2015,16.3,9.2,,,,,,,,
15/09/2015,21,16.2,,,,,,,,
16/09/2015,14.5,6.9,28,,,,,,,
17/09/2015,14.4,10.6,,,,,,,,
18/09/2015,13.7,8.3,18.4,,,,,,,
19/09/2015,15.8,11.5,,,,,,,,
20/09/2015,16.3,11.2,21.6,,,,,,,
21/09/2015,15.2,,19.4,0,,,,,,
22/09/2015,12.7,11.4,15.9,5.1,,,,,,
23/09/2015,13.9,11.4,14.4,2,,,,,,
24/09/2015,14.4,12.4,,7.9,,,,,,
25/09/2015,13.8,11.5,16.4,0.8,,,,,,
26/09/2015,14.8,10.2,18.9,0.3,,,,,,
27/09/2015,15.2,8.9,,0,,,,,,
28/09/2015,16.3,14,24.6,,,,,,,
29/09/2015,14.9,9.8,,0.8,,,,,,
30/09/2015,13.2,7.8,21.4,0,,,,,,
01/10/2015,16.2,13.2,,,,,,,,
02/10/2015,12.9,10.9,20.8,33,,,,,,
03/10/2015,9,3.4,,0,,,,,,
04/10/2015,11.6,7.3,,,,,,,,
05/10/2015,15.3,10.2,,,,,,,,
06/10/2015,16.8,14.8,20.4,,,,,,,
07/10/2015,16.1,12.1,19.8,,,,,,,
08/10/2015,16.3,11.8,,,,,,,,
09/10/2015,12.7,9.6,22.5,,,,,,,
10/10/2015,11.7,8.4,16.5,,,,,,,
11/10/2015,12.1,9.2,14.6,0,,,,,,
12/10/2015,13.8,10.4,,2,,,,,,
13/10/2015,16.3,12.4,,0,,,,,,
14/10/2015,17.9,15,22.5,,,,,,,
15/10/2015,15.8,13,21.4,15,,,,,,
16/10/2015,12.9,7.4,19.1,0,,,,,,
17/10/2015,13.1,8,19.1,,,,,,,
18/10/2015,14.1,8.3,,,,,,,,
19/10/2015,16.8,12.4,20.4,,,,,,,
20/10/2015,16.8,13.8,,15,,,,,,
21/10/2015,18.2,12.6,,0,,,,,,
22/10/2015,20.3,16,24.9,,,,,,,
23/10/2015,13.7,8.3,26.2,,,,,,,
24/10/2015,12,7.4,18.5,,,,,,,
25/10/2015,15.8,12.2,,0,,,,,,
26/10/2015,18.7,15.4,,,,,,,,
27/10/2015,19.1,14.6,,0.5,,,,,,
28/10/2015,20.4,17.2,,0,,,,,,
29/10/2015,20.1,,26.2,2,,,,,,
30/10/2015,17.4,14.5,22.6,16,,,,,,
31/10/2015,14.2,8.8,21.4,0,,,,,,
01/11/2015,16.2,13.4,20.1,,,,,,,
02/11/2015,16.8,13.6,20,,,,,,,
03/11/2015,18.1,13.6,,,,,,,,
04/11/2015,17.3,13.1,22.2,,,,,,,
05/11/2015,16.9,9.8,,,,,,,,
06/11/2015,19.2,12.8,,,,,,,,
07/11/2015,22.1,15.8,,,,,,,,
08/11/2015,22.6,18.5,27.9,,,,,,,
09/11/2015,22.3,18.5,27.8,,,,,,,
10/11/2015,21.5,17.4,29.1,14,,,,,,
11/11/2015,22.4,17,28.4,0,,,,,,
12/11/2015,20.1,,26.4,,,,,,,
13/11/2015,18.7,14.8,22.4,81,,,,,,
14/11/2015,20.7,13.6,,0,,,,,,
15/11/2015,24.5,20,29,,,,,,,
16/11/2015,24.4,21,29.7,,,,,,,
17/11/2015,21.8,19,28.3,33,,,,,,
18/11/2015,19.3,17.5,24.2,1,,,,,,
19/11/2015,16.3,,21.5,2,,,,,,
20/11/2015,14.9,9.2,,26.9,,,,,,
21/11/2015,18.8,13.6,,0,,,,,,
22/11/2015,20.7,14.6,,,,,,,,
23/11/2015,19.8,17.6,26.4,,,,,,,
24/11/2015,19.6,16.2,23.2,,,,,,,
25/11/2015,20.8,17.5,,,,,,,,
26/11/2015,21,18,24.6,,,,,,,
27/11/2015,20.4,17.6,23.3,65,,,,,,
28/11/2015,19.9,14,,7.9,,,,,,
29/11/2015,20.3,11.6,,0,,,,,,
30/11/2015,23.4,16.6,,,,,,,,
01/12/2015,25.1,20,31,,,,,,,
02/12/2015,24.9,19.5,29.9,,,,,,,
03/12/2015,23.1,20,28.2,,,,,,,
04/12/2015,22.6,20,28.4,19.1,,,,,,
05/12/2015,22.4,18.3,27.3,0,,,,,,
06/12/2015,17.4,10.6,26.9,,,,,,,
07/12/2015,19.7,14.9,,,,,,,,
08/12/2015,24.5,18.6,,,,,,,,
09/12/2015,22.4,17.6,30.5,6.1,,,,,,
10/12/2015,26.4,19,,0,,,,,,
11/12/2015,27.4,20.8,34.2,,,,,,,
12/12/2015,27.6,24.4,34.4,,,,,,,
13/12/2015,26.7,20.2,32.7,0,,,,,,
14/12/2015,24.9,19.1,33,7.1,,,,,,
15/12/2015,22.8,17,28.5,0,,,,,,
16/12/2015,23.9,19.4,,,,,,,,
17/12/2015,24.8,20.4,31,2,,,,,,
18/12/2015,23.1,18.8,28.3,2,,,,,,
19/12/2015,20.1,14.2,28.4,0,,,,,,
20/12/2015,21.8,18.4,26.5,,,,,,,
21/12/2015,24.8,20.6,,0.3,,,,,,
22/12/2015,23.2,19.8,30.2,2,,,,,,
23/12/2015,23.6,19.5,,17,,,,,,
24/12/2015,23.8,19.8,30.1,0,,,,,,
25/12/2015,25.4,21.4,30,,,,,,,
26/12/2015,26.6,22.6,30.5,,,,,,,
27/12/2015,28.1,23.4,,,,,,,,
28/12/2015,29.9,23.6,,,,,,,,
29/12/2015,29.2,25,34.4,,,,,,,
30/12/2015,27.1,23.8,34,,,,,,,
31/12/2015,26.3,23.2,32,,,,,,,
01/01/2016,25.4,22.4,29.2,0,,,,,,
02/01/2016,26.5,20.8,,18,,,,,,
03/01/2016,25.8,23.2,31,0,,,,,,
04/01/2016,26.4,24.2,,,,,,,,
05/01/2016,26.6,22.5,,1,,,,,,
06/01/2016,23.2,17,32.2,0,,,,,,
07/01/2016,23,16.6,30,,,,,,,
08/01/2016,24.7,21.6,29,0,,,,,,
09/01/2016,23.2,20,29,,,,,,,
10/01/2016,23.3,20,28.4,,,,,,,
11/01/2016,24.9,20,,2,,,,,,
12/01/2016,26.6,24,,0,,,,,,
13/01/2016,24.4,19,31.4,0,,,,,,
14/01/2016,27,21.4,,,,,,,,
15/01/2016,27.4,22,,,,,,,,
16/01/2016,25.5,21,34,,,,,,,
17/01/2016,29.1,23.8,,,,,,,,
18/01/2016,25.9,21,35.8,,,,,,,
19/01/2016,25,21.7,29,,,,,,,
20/01/2016,26,22.5,30,,,,,,,
21/01/2016,25.8,23.7,30.2,0,,,,,,
22/01/2016,29.8,24.7,,,,,,,,
23/01/2016,26.7,21.6,37.5,4.1,,,,,,
24/01/2016,27.4,21.8,,0,,,,,,
25/01/2016,26.5,20,37.6,7.1,,,,,,
26/01/2016,24.6,20.8,32.8,0,,,,,,
27/01/2016,22.6,17,29.1,,,,,,,
28/01/2016,24.6,21.4,,,,,,,,
29/01/2016,25,23.8,30.7,0,,,,,,
30/01/2016,24.5,21.2,29,3,,,,,,
31/01/2016,22.3,18.4,29.3,0,,,,,,
01/02/2016,21.2,15.5,27.2,,,,,,,
02/02/2016,24.2,19.8,,,,,,,,
03/02/2016,24.4,22.8,29.7,,,,,,,
04/02/2016,27.1,22.4,,,,,,,,
05/02/2016,28.1,23.8,,,,,,,,
06/02/2016,27.6,24.4,34,,,,,,,
07/02/2016,27.3,,32.6,,,,,,,
08/02/2016,25,22.6,32,39.9,,,,,,
09/02/2016,26.5,19.8,,9.9,,,,,,
10/02/2016,26.9,22.9,35.6,0,,,,,,
11/02/2016,27.2,22.8,,,,,,,,
12/02/2016,30.4,25.8,,,,,,,,
13/02/2016,26.7,22.2,35.4,45,,,,,,
14/02/2016,26.2,19,31.9,0,,,,,,
15/02/2016,27,21.9,,,,,,,,
16/02/2016,28.6,24,33.4,,,,,,,
17/02/2016,26.9,19.7,33.5,39.1,,,,,,
18/02/2016,26.5,,,0,,,,,,
19/02/2016,23.4,,32.7,31,,,,,,
20/02/2016,22.3,17.6,,3,,,,,,
21/02/2016,25.8,22.2,,0,,,,,,
22/02/2016,26.8,23.5,30.8,,,,,,,
23/02/2016,27.4,23,,,,,,,,
24/02/2016,29,22.4,,,,,,,,
25/02/2016,23.7,18.1,34.7,,,,,,,
26/02/2016,22.5,,27.2,7.1,,,,,,
27/02/2016,21.4,13.6,,15,,,,,,
28/02/2016,23.5,17.7,,0,,,,,,
29/02/2016,24.1,18,30.6,,,,,,,
01/03/2016,21.3,20,28.8,4.1,,,,,,
02/03/2016,20.4,18.2,22.4,0,,,,,,
03/03/2016,22.1,19.2,,,,,,,,
04/03/2016,22.6,19.7,26,,,,,,,
05/03/2016,20.8,17.2,27.8,3,,,,,,
06/03/2016,18.4,12,25.2,0,,,,,,
07/03/2016,19.1,13.1,24,,,,,,,
08/03/2016,21,15.4,,,,,,,,
09/03/2016,22,,27,,,,,,,
10/03/2016,17.4,14.7,24.7,,,,,,,
11/03/2016,19,14.1,,0.3,,,,,,
12/03/2016,18.4,14.2,24.6,0,,,,,,
13/03/2016,19.6,15.9,,,,,,,,
14/03/2016,20.7,15.4,,,,,,,,
15/03/2016,23.7,18,,,,,,,,
16/03/2016,26.1,22,,,,,,,,
17/03/2016,27.5,22.9,,,,,,,,
18/03/2016,23.6,19.2,33.3,27.9,,,,,,
19/03/2016,17.4,11.8,26.7,1,,,,,,
20/03/2016,18.4,14.9,22,0,,,,,,
21/03/2016,18.2,15.8,21.8,10.9,,,,,,
22/03/2016,19.7,14,,0,,,,,,
23/03/2016,23.1,,,,,,,,,
24/03/2016,20.9,15.4,26.6,,,,,,,
25/03/2016,17.2,14.4,27.1,,,,,,,
26/03/2016,18.7,16.1,,,,,,,,
27/03/2016,20.4,17.5,,,,,,,,
28/03/2016,21.5,16.8,,,,,,,,
29/03/2016,21.7,14.8,,,,,,,,
30/03/2016,22.8,16.7,29.9,,,,,,,
31/03/2016,23.9,20,27.9,,,,,,,
01/04/2016,22.2,,28.8,,,,,,,
02/04/2016,21.2,19.4,,52.1,,,,,,
03/04/2016,20.4,17.5,24.1,9.9,,,,,,
04/04/2016,19.6,,24.6,1,,,,,,
05/04/2016,19.8,18,,27.9,,,,,,
06/04/2016,19.5,17.3,,15,,,,,,
07/04/2016,18.7,14.6,22.8,0,,,,,,
08/04/2016,20.1,17.6,23.1,2,,,,,,
09/04/2016,18.6,15.5,22.3,7.9,,,,,,
10/04/2016,16.2,13.9,20.9,4.1,,,,,,
11/04/2016,16.4,12.9,,1,,,,,,
12/04/2016,18.4,14.1,22,0,,,,,,
13/04/2016,18.9,16.2,,6.1,,,,,,
14/04/2016,19.6,16.1,,2,,,,,,
15/04/2016,21.7,16.8,25.2,4.1,,,,,,
16/04/2016,21.8,20.6,22.5,27.9,,,,,,
17/04/2016,17.7,,24.8,0,,,,,,
18/04/2016,15.3,13,,7.9,,,,,,
19/04/2016,16.8,14.2,17.7,33,,,,,,
20/04/2016,15.1,11,,3,,,,,,
21/04/2016,17.5,13,,0,,,,,,
22/04/2016,16.2,11,25,,,,,,,
23/04/2016,18.7,17,20.9,0.5,,,,,,
24/04/2016,17.6,16,22,0,,,,,,
25/04/2016,12.4,11,20.9,30,,,,,,
26/04/2016,10.6,6.7,,0.8,,,,,,
27/04/2016,8.8,4.6,14.7,0,,,,,,
28/04/2016,9.6,4.5,,,,,,,,
29/04/2016,10.8,7.2,,,,,,,,
30/04/2016,9.7,5,16.6,,,,,,,
01/05/2016,11.4,6.6,,,,,,,,
02/05/2016,13.9,10.4,18.2,,,,,,,
03/05/2016,12.7,8,19.8,,,,,,,
04/05/2016,12.1,7,,,,,,,,
05/05/2016,14.1,10.6,19.1,,,,,,,
06/05/2016,13.3,12.4,18.5,3,,,,,,
07/05/2016,11.6,9.4,,0,,,,,,
08/05/2016,14.3,10.4,,,,,,,,
09/05/2016,16,12,,,,,,,,
10/05/2016,15.2,14.2,19.9,,,,,,,
11/05/2016,12.8,7.9,17.6,0,,,,,,
12/05/2016,11.3,7,15.8,,,,,,,
13/05/2016,9.9,6.4,,,,,,,,
14/05/2016,11.7,7.9,,,,,,,,
15/05/2016,13.2,11.1,14.5,0.3,,,,,,
16/05/2016,11.1,7.5,13.6,3,,,,,,
17/05/2016,9.8,6,13.9,0,,,,,,
18/05/2016,10.2,6.2,15,,,,,,,
19/05/2016,9.6,6,15.2,,,,,,,
20/05/2016,12.4,10.3,,,,,,,,
21/05/2016,11.4,8,16.3,,,,,,,
22/05/2016,11,7,,,,,,,,
23/05/2016,9.9,4.6,,,,,,,,
24/05/2016,12.4,5.9,16.8,,,,,,,
25/05/2016,14,11.1,17,,,,,,,
26/05/2016,12.9,10.6,17.7,,,,,,,
27/05/2016,11.9,10,16.4,,,,,,,
28/05/2016,13.2,11.4,,,,,,,,
29/05/2016,14.2,13,16.1,31,,,,,,
30/05/2016,13.3,12,15.2,4.1,,,,,,
31/05/2016,12.5,10.9,14.4,0.3,,,,,,
01/06/2016,10.6,7.6,14.4,0,,,,,,
02/06/2016,9,6.9,14.8,0.8,,,,,,
03/06/2016,9.5,5,,3,,,,,,
04/06/2016,10.5,6,16,2,,,,,,
05/06/2016,9.7,6.4,,0,,,,,,
06/06/2016,8.8,5,,0,,,,,,
07/06/2016,10.8,6.6,15.2,,,,,,,
08/06/2016,8.7,4,15.6,,,,,,,
09/06/2016,7.1,2,13.8,,,,,,,
10/06/2016,7.2,3,13.4,0.8,,,,,,
11/06/2016,7.4,2,,0,,,,,,
12/06/2016,9,3.2,,,,,,,,
13/06/2016,10.2,4.2,16.4,,,,,,,
14/06/2016,10.7,4.4,,,,,,,,
15/06/2016,12.3,7.2,17,,,,,,,
16/06/2016,11.2,7.5,,,,,,,,
17/06/2016,10.9,5.4,,,,,,,,
18/06/2016,11.4,6.2,,,,,,,,
19/06/2016,8.9,5.5,18.8,,,,,,,
20/06/2016,7.2,3.6,12.6,,,,,,,
21/06/2016,9.2,4,,,,,,,,
22/06/2016,9.8,5.9,,,,,,,,
23/06/2016,10.7,6.2,16.6,,,,,,,
24/06/2016,12.8,7.6,17.1,,,,,,,
25/06/2016,11,8,15.8,,,,,,,
26/06/2016,9.9,8.3,12,0,,,,,,
27/06/2016,12.7,9.2,,13,,,,,,
28/06/2016,9.8,7.5,15.3,6.1,,,,,,
29/06/2016,11.6,7.4,,0,,,,,,
30/06/2016,14.6,9,,0.3,,,,,,
01/07/2016,14.7,12.9,18.3,3,,,,,,
02/07/2016,13.3,,16.7,5.1,,,,,,
03/07/2016,12.6,11.6,,39.9,,,,,,
04/07/2016,11.4,10.5,13.8,48,,,,,,
05/07/2016,10.2,8.6,11.7,0.5,,,,,,
06/07/2016,11.4,7,,5.1,,,,,,
07/07/2016,11.5,5.8,,0,,,,,,
08/07/2016,12.4,5.8,19.5,,,,,,,
09/07/2016,13.8,9.4,,,,,,,,
10/07/2016,13.2,11.4,18.9,,,,,,,
11/07/2016,12.9,12,14.9,,,,,,,
12/07/2016,12.4,8.6,,14,,,,,,
13/07/2016,9.5,5.2,16,0,,,,,,
14/07/2016,11.7,6.3,14.5,,,,,,,
15/07/2016,9.8,7.9,,1,,,,,,
16/07/2016,8.2,5.1,13.3,0,,,,,,
17/07/2016,6.1,1.5,12.2,,,,,,,
18/07/2016,7.3,1.8,10.9,,,,,,,
19/07/2016,8.9,4.4,,,,,,,,
20/07/2016,7.4,3.5,12.9,,,,,,,
21/07/2016,8.6,3.6,,,,,,,,
22/07/2016,9.9,4.4,,,,,,,,
23/07/2016,12.5,5.2,,,,,,,,
24/07/2016,9.8,7,19.4,,,,,,,
25/07/2016,10.5,8.8,,,,,,,,
26/07/2016,10.6,,11.5,29,,,,,,
27/07/2016,8.5,5,11.5,22.1,,,,,,
28/07/2016,7.6,4.1,12.5,0,,,,,,
29/07/2016,10.2,5,,,,,,,,
30/07/2016,12.3,9.2,,,,,,,,
31/07/2016,13.8,11.2,15.2,0.8,,,,,,
01/08/2016,10.5,8.9,15.2,16,,,,,,
02/08/2016,7.9,4.4,,0,,,,,,
03/08/2016,9.8,5.4,12,,,,,,,
04/08/2016,12.5,9.4,,,,,,,,
05/08/2016,12.9,9.5,17.1,,,,,,,
06/08/2016,13.3,5.9,,2,,,,,,
07/08/2016,12.4,6.4,21.2,0,,,,,,
08/08/2016,14.7,9.4,,,,,,,,
09/08/2016,12.8,6.3,20.4,3,,,,,,
10/08/2016,12.1,7.2,19.4,0,,,,,,
11/08/2016,13.4,10,,,,,,,,
12/08/2016,15.8,10.2,,,,,,,,
13/08/2016,17.2,12.6,22.2,,,,,,,
14/08/2016,14.6,8.5,22.5,,,,,,,
15/08/2016,15.8,9.3,,,,,,,,
16/08/2016,14,9,22,,,,,,,
17/08/2016,14.4,9,,,,,,,,
18/08/2016,14.5,6.5,,,,,,,,
19/08/2016,13.2,7.7,21.9,,,,,,,
20/08/2016,11.2,7.5,17.4,,,,,,,
21/08/2016,8.4,1.6,,,,,,,,
22/08/2016,13.7,6.4,,,,,,,,
23/08/2016,16.4,8.5,,,,,,,,
24/08/2016,16.9,12,23.5,,,,,,,
25/08/2016,18.7,13.9,,,,,,,,
